"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Bedford County, Tennessee",161.23571428571418,161.23571428571418,0.0,0.0,1.0,29620.0,229.94473173886217,255.82837750486215,25.883645765999344,25.883645765999344,0.0,6859.0
"Bedford County, Virginia",602.8428571428573,602.8428571428573,0.0,0.0,1.0,56550.0,231.04642857142855,231.04642857142855,0.0,0.0,1.0,11610.0
"Bee County, Texas",-731.6984176784754,-1069.3284903168678,-314.6381168694643,-360.6220283862349,0.0,14551.0,289.18973968550563,383.6786339767277,88.55192848055594,100.4258601059264,0.0,3556.0
"Belknap County, New Hampshire",558.2231577246275,636.8978506787389,78.67469295410535,78.67469295410535,0.0,40722.0,96.53571428571423,96.53571428571423,0.0,0.0,1.0,10427.0
"Bell County, Kentucky",-266.9714285714286,-266.9714285714286,0.0,0.0,1.0,12615.0,"","","","","",3820.0
"Bell County, Texas",3218.5071428571423,3218.5071428571423,0.0,0.0,1.0,211509.0,1535.5249999999996,1535.5249999999996,0.0,0.0,1.0,54376.0
"Belmont County, Ohio",-398.59642857142853,-398.59642857142853,0.0,0.0,1.0,38147.0,197.61502871662378,302.2251522541046,95.50554836950323,113.71469869722932,0.0,11431.0
"Beltrami County, Minnesota",259.4098093083594,318.52632514545985,59.11651583710401,59.11651583710401,0.0,23744.0,140.33571428571432,140.33571428571432,0.0,0.0,1.0,8714.0
"Ben Hill County, Georgia",134.196460892068,172.611942469317,38.415481577245934,38.415481577245934,0.0,8152.0,32.5,32.5,0.0,0.0,1.0,2951.0
"Benewah County, Idaho",272.9508241758449,318.49203296705673,45.541208791208966,45.541208791208966,0.0,6224.0,-31.82766645119773,-40.83703943115688,-9.009372979961178,-9.009372979961178,0.0,1565.0
"Bennett County, South Dakota","","","","","",1594.0,"","","","","",311.0
"Bennington County, Vermont",314.5828054299054,396.8323206205969,82.24951519069114,82.24951519069114,0.0,21699.0,"","","","","",6893.0
"Benson County, North Dakota",-84.68017129929285,-93.62150937298429,-8.941338073690915,-8.941338073690915,0.0,2776.0,-7.101260504201264,-6.340756302520731,0.7605042016806672,0.7605042016806672,1.0,664.0
"Bent County, Colorado","","","","","",2586.0,73.83619909502522,83.2469941822892,9.41079508726569,9.41079508726569,0.0,907.0
"Benton County, Arkansas",4269.157142857143,4269.157142857143,0.0,0.0,1.0,197886.0,810.0321428571427,810.0321428571427,0.0,0.0,1.0,35046.0
"Benton County, Indiana",-64.80357142857142,-64.80357142857142,0.0,0.0,1.0,5102.0,"","","","","",1423.0
"Benton County, Iowa",-155.82142857142858,-155.82142857142858,0.0,0.0,1.0,17443.0,92.33214285714284,92.33214285714284,0.0,0.0,1.0,4179.0
"Benton County, Minnesota","","","","","",23924.0,274.40092113770515,304.5100032320843,30.109082094377094,30.109082094377094,0.0,8057.0
"Benton County, Mississippi","","","","","",4547.0,"","","","","",1209.0
"Benton County, Missouri",-93.49999999999997,-93.49999999999997,0.0,0.0,1.0,12563.0,50.83571428571428,50.83571428571428,0.0,0.0,1.0,3376.0
"Benton County, Oregon",305.21785714285704,305.21785714285704,0.0,0.0,1.0,49013.0,390.3857142857142,390.3857142857142,0.0,0.0,1.0,27037.0
"Benton County, Tennessee",-139.42499999999998,-139.42499999999998,0.0,0.0,1.0,8824.0,-120.44196347519755,-202.82549254968762,-76.15697050637027,-88.6100876511482,0.0,3084.0
"Benton County, Washington",1601.335714285714,1601.335714285714,0.0,0.0,1.0,130309.0,537.0607142857143,537.0607142857143,0.0,0.0,1.0,29347.0
"Benzie County, Michigan",54.59527688100934,3.6800466626882553,-44.50183152493628,-57.32862891206241,0.0,11749.0,58.51666045375168,85.72959049791098,24.894365440231923,29.531494651033427,0.0,3116.0
"Bergen County, New Jersey",2375.367857142857,2375.367857142857,0.0,0.0,1.0,655664.0,1594.990077569557,1784.1872333549545,189.19715578539157,189.19715578539157,0.0,118790.0
"Berkeley County, South Carolina",2955.6178571428563,2955.6178571428563,0.0,0.0,1.0,139750.0,1061.057142857143,1061.057142857143,0.0,0.0,1.0,33788.0
"Berkeley County, West Virginia",956.025,956.025,0.0,0.0,1.0,74638.0,559.0535714285713,559.0535714285713,0.0,0.0,1.0,22262.0
"Berks County, Pennsylvania",-508.2428571428571,-508.2428571428571,0.0,0.0,1.0,245997.0,645.0642857142857,645.0642857142857,0.0,0.0,1.0,66373.0
"Berkshire County, Massachusetts",-410.5142857142856,-410.5142857142856,0.0,0.0,1.0,68961.0,216.0785714285714,216.0785714285714,0.0,0.0,1.0,28577.0
"Bernalillo County, New Mexico",-1340.0285714285712,-1340.0285714285712,0.0,0.0,1.0,334728.0,1781.9428571428573,1781.9428571428573,0.0,0.0,1.0,145001.0
"Berrien County, Georgia","","","","","",11020.0,"","","","","",2539.0
"Berrien County, Michigan",-593.4714285714285,-593.4714285714285,0.0,0.0,1.0,87131.0,280.5607142857142,280.5607142857142,0.0,0.0,1.0,27413.0
"Bertie County, North Carolina",-182.8535714285714,-182.8535714285714,0.0,0.0,1.0,8119.0,-77.79749515189906,-95.57981577245664,-17.782320620555794,-17.782320620555794,0.0,3025.0
"Bethel Census Area, Alaska","","","","","",10369.0,-55.74977375565868,-64.44854557207509,-8.698771816419107,-8.698771816419107,0.0,1377.0
"Bexar County, Texas",14381.40357142857,14381.40357142857,0.0,0.0,1.0,1114401.0,7134.171428571427,7134.171428571427,0.0,0.0,1.0,318666.0
"Bibb County, Alabama","","","","","",12645.0,94.65921137686018,106.17860374919474,11.519392372333678,11.519392372333678,0.0,2579.0
"Bibb County, Georgia",-613.6214285714285,-613.6214285714285,0.0,0.0,1.0,65669.0,201.0,201.0,0.0,0.0,1.0,28257.0
"Bienville Parish, Louisiana",-150.08214285714286,-150.08214285714286,0.0,0.0,1.0,6199.0,37.69285714285712,37.69285714285712,0.0,0.0,1.0,2497.0
"Big Horn County, Montana",-301.8502212613821,-472.3570355474949,-157.7340013208086,-183.27962726441183,0.0,6987.0,118.53799288946902,136.0973012281902,17.55930833872027,17.55930833872027,0.0,1351.0
"Big Horn County, Wyoming",-61.94999999999999,-61.94999999999999,0.0,0.0,1.0,7964.0,-23.513671622498805,-31.08380736910476,-7.570135746606509,-7.570135746606509,0.0,1699.0
"Big Stone County, Minnesota",100.93685261905193,143.95773534663022,40.37922862932646,45.662536824780545,0.0,3584.0,-36.4375692345202,-66.4865439478308,-27.545518202605308,-32.55243122455067,0.0,988.0
"Billings County, North Dakota","","","","","",632.0,"","","","","",118.0
"Bingham County, Idaho",1262.307881385088,1852.1028610765934,547.2821591513057,632.307800181472,0.0,33344.0,54.160714285714285,54.160714285714285,0.0,0.0,1.0,4306.0
"Black Hawk County, Iowa",-693.512346477044,-796.0120232708578,-102.49967679379566,-102.49967679379566,0.0,69723.0,243.11428571428567,243.11428571428567,0.0,0.0,1.0,30440.0
"Blackford County, Indiana",-97.26236656308174,-157.23505567386746,-54.42178412598878,-65.5235940812563,0.0,7703.0,80.37563025210693,92.24537815126678,11.869747899159806,11.869747899159806,0.0,2175.0
"Bladen County, North Carolina",-547.036877828039,-612.7799288945971,-65.74305106658103,-65.74305106658103,0.0,15615.0,"","","","","",5127.0
"Blaine County, Idaho",683.2787653523264,786.414511958661,103.13574660633454,103.13574660633454,0.0,15806.0,171.27218271326274,217.52381670475006,44.351055811072,48.152212171383326,0.0,4070.0
"Blaine County, Montana",-217.69366677477956,-325.3575592711568,-99.70782160729505,-115.61996338780955,0.0,3540.0,-22.28110859728622,-26.878555268262062,-4.5974466709761375,-4.5974466709761375,0.0,864.0
"Blaine County, Nebraska",-10.671428571428569,-10.671428571428569,0.0,0.0,1.0,291.0,"","","","","",80.0
"Blaine County, Oklahoma",-135.36071428571424,-135.36071428571424,0.0,0.0,1.0,4706.0,"","","","","",1352.0
"Blair County, Pennsylvania",-647.0178571428569,-647.0178571428569,0.0,0.0,1.0,70067.0,130.2785714285714,130.2785714285714,0.0,0.0,1.0,22774.0
"Blanco County, Texas",109.5392857142857,109.5392857142857,0.0,0.0,1.0,8028.0,78.79287330317129,86.69704266322151,7.904169360051576,7.904169360051576,0.0,1712.0
"Bland County, Virginia",-96.51428571428572,-96.51428571428572,0.0,0.0,1.0,3341.0,"","","","","",886.0
"Bleckley County, Georgia",78.35900129283982,100.26704912736022,21.908047834518634,21.908047834518634,0.0,6725.0,-74.15738526180212,-84.79135423400658,-10.633968972204347,-10.633968972204347,0.0,1319.0
"Bledsoe County, Tennessee",89.24642857142858,89.24642857142858,0.0,0.0,1.0,8582.0,-156.76003102585673,-234.42910380288959,-72.56814265837238,-82.77000289090938,0.0,1821.0
"Blount County, Alabama","","","","","",39398.0,111.58214285714286,111.58214285714286,0.0,0.0,1.0,7319.0
"Blount County, Tennessee",746.9214285714285,746.9214285714285,0.0,0.0,1.0,89601.0,148.6571428571429,148.6571428571429,0.0,0.0,1.0,19000.0
"Blue Earth County, Minnesota",776.8681764006615,1187.8144255280495,376.92431596363895,444.9681822297862,0.0,35398.0,136.82500000000002,136.82500000000002,0.0,0.0,1.0,18430.0
"Boise County, Idaho",239.68196509373956,271.700387847457,32.01842275371738,32.01842275371738,0.0,5509.0,"","","","","",1290.0
"Bolivar County, Mississippi",-206.52499999999995,-206.52499999999995,0.0,0.0,1.0,12180.0,"","","","","",5754.0
"Bollinger County, Missouri",-122.54999999999998,-122.54999999999998,0.0,0.0,1.0,7247.0,"","","","","",1479.0
"Bon Homme County, South Dakota",-66.425,-66.425,0.0,0.0,1.0,3668.0,-46.52104072398288,-56.10669036845502,-9.585649644473165,-9.585649644473165,0.0,926.0
"Bond County, Illinois",-239.36785714285713,-239.36785714285713,0.0,0.0,1.0,8974.0,-83.03754926100373,-151.3706312291324,-62.69268477927835,-73.9734791484334,0.0,2764.0
"Bonner County, Idaho",445.8464285714286,445.8464285714286,0.0,0.0,1.0,32752.0,429.7657847702503,607.544343650341,164.75172379346623,190.8053939810925,0.0,7803.0
"Bonneville County, Idaho",1037.6107142857138,1037.6107142857138,0.0,0.0,1.0,84993.0,353.6642857142857,353.6642857142857,0.0,0.0,1.0,15652.0
"Boone County, Arkansas",283.8805454336107,382.55427776277065,91.83995907439748,105.5075055807174,0.0,25186.0,187.95706205558963,211.07907239819178,23.122010342598713,23.122010342598713,0.0,5975.0
"Boone County, Illinois",-368.66785714285714,-368.66785714285714,0.0,0.0,1.0,34879.0,162.99285714285713,162.99285714285713,0.0,0.0,1.0,7024.0
"Boone County, Indiana",929.2107142857141,929.2107142857141,0.0,0.0,1.0,53010.0,265.74642857142857,265.74642857142857,0.0,0.0,1.0,9137.0
"Boone County, Iowa","","","","","",17353.0,"","","","","",4679.0
"Boone County, Kentucky",765.3964285714284,765.3964285714284,0.0,0.0,1.0,91026.0,327.91071428571433,327.91071428571433,0.0,0.0,1.0,18042.0
"Boone County, Missouri",1133.3857142857141,1133.3857142857141,0.0,0.0,1.0,98643.0,589.2321428571428,589.2321428571428,0.0,0.0,1.0,48186.0
"Boone County, Nebraska",-30.253571428571426,-30.253571428571426,0.0,0.0,1.0,3785.0,"","","","","",869.0
"Boone County, West Virginia",-292.4321428571428,-292.4321428571428,0.0,0.0,1.0,13864.0,"","","","","",3149.0
"Borden County, Texas",63.7583122625947,93.15208515524864,26.99030381209559,31.79724197232099,0.0,644.0,-18.681737893959507,-25.377825303236023,-6.24429002375814,-7.147884795048185,0.0,28.0
"Bosque County, Texas",63.07142857142857,63.07142857142857,0.0,0.0,1.0,12904.0,"","","","","",2297.0
"Bossier Parish, Louisiana",487.6571428571429,487.6571428571429,0.0,0.0,1.0,73545.0,353.4821428571428,353.4821428571428,0.0,0.0,1.0,20584.0
"Botetourt County, Virginia","","","","","",23905.0,83.44285714285714,83.44285714285714,0.0,0.0,1.0,4315.0
"Bottineau County, North Dakota",-69.43272462831374,-78.16139301874864,-8.72866839043316,-8.72866839043316,0.0,4052.0,-71.97519392372487,-84.50379767291815,-12.528603749192126,-12.528603749192126,0.0,1192.0
"Boulder County, Colorado",904.7821428571426,904.7821428571426,0.0,0.0,1.0,181601.0,1453.910714285714,1453.910714285714,0.0,0.0,1.0,88056.0
"Boundary County, Idaho",95.10714285714283,95.10714285714283,0.0,0.0,1.0,8392.0,-177.72854624316096,-252.00104499980807,-69.69306185311143,-78.8519356594552,0.0,1859.0
"Bourbon County, Kansas",-190.02938583120704,-276.21364030987024,-79.03926956583382,-93.32923940150067,0.0,8851.0,25.328571428571426,25.328571428571426,0.0,0.0,1.0,2434.0
"Bourbon County, Kentucky","","","","","",11285.0,66.63214285714285,66.63214285714285,0.0,0.0,1.0,3721.0
"Bowie County, Texas","","","","","",49316.0,84.53571428571426,84.53571428571426,0.0,0.0,1.0,13696.0
"Bowman County, North Dakota",-86.29023917259474,-97.17194570136053,-10.881706528765523,-10.881706528765523,0.0,1875.0,-11.01549773755778,-14.042485455722272,-3.0269877181642664,-3.0269877181642664,0.0,509.0
"Box Butte County, Nebraska","","","","","",6163.0,"","","","","",1816.0
"Box Elder County, Utah",519.125,519.125,0.0,0.0,1.0,45409.0,168.3892857142857,168.3892857142857,0.0,0.0,1.0,5140.0
"Boyd County, Kentucky",-218.0785714285714,-218.0785714285714,0.0,0.0,1.0,26001.0,149.53380375355482,194.85988290049136,42.55257487435665,48.0995834217556,0.0,7842.0
"Boyd County, Nebraska",-90.15248868778508,-100.9659987071791,-10.813510019392476,-10.813510019392476,0.0,1152.0,-1.1922753716862644,-0.21360698125317867,0.9786683904331296,0.9786683904331296,1.0,328.0
"Boyle County, Kentucky","","","","","",15957.0,72.36785714285712,72.36785714285712,0.0,0.0,1.0,4850.0
"Bracken County, Kentucky","","","","","",5440.0,-113.08763736264518,-132.2552197802288,-19.167582417582526,-19.167582417582526,0.0,1059.0
"Bradford County, Florida",-143.1178571428571,-143.1178571428571,0.0,0.0,1.0,13226.0,72.25357142857142,72.25357142857142,0.0,0.0,1.0,3859.0
"Bradford County, Pennsylvania",-326.4107142857142,-326.4107142857142,0.0,0.0,1.0,36271.0,100.41428571428568,100.41428571428568,0.0,0.0,1.0,10576.0
"Bradley County, Arkansas",-124.10357142857143,-124.10357142857143,0.0,0.0,1.0,5547.0,-150.82316184043884,-208.33552448637784,-53.973335494603816,-61.051389793394264,0.0,1515.0
"Bradley County, Tennessee",324.35,324.35,0.0,0.0,1.0,65867.0,164.52142857142854,164.52142857142854,0.0,0.0,1.0,15958.0
"Branch County, Michigan",-174.68571428571425,-174.68571428571425,0.0,0.0,1.0,26567.0,161.8928571428571,161.8928571428571,0.0,0.0,1.0,7795.0
"Brantley County, Georgia",-386.5054621848831,-449.75756302522495,-63.252100840337334,-63.252100840337334,0.0,10158.0,79.33571428571429,79.33571428571429,0.0,0.0,1.0,2970.0
"Braxton County, West Virginia",-85.41428571428571,-85.41428571428571,0.0,0.0,1.0,8009.0,-78.20714285714284,-78.20714285714284,0.0,0.0,1.0,1690.0
"Brazoria County, Texas",4405.432142857143,4405.432142857143,0.0,0.0,1.0,250425.0,902.9107142857143,902.9107142857143,0.0,0.0,1.0,40959.0
"Brazos County, Texas",2277.0642857142857,2277.0642857142857,0.0,0.0,1.0,108081.0,1016.2857142857143,1016.2857142857143,0.0,0.0,1.0,63799.0
"Breathitt County, Kentucky",169.65984162897075,201.51326761474775,31.853425985779502,31.853425985779502,0.0,7760.0,"","","","","",2183.0
"Breckinridge County, Kentucky","","","","","",13234.0,61.86071428571428,61.86071428571428,0.0,0.0,1.0,3030.0
"Bremer County, Iowa",-182.1826923076951,-208.8887362637397,-26.70604395604394,-26.70604395604394,0.0,16506.0,"","","","","",3722.0
"Brevard County, Florida",10987.57810278004,12286.857191338204,1299.2790885585102,1299.2790885585102,0.0,369566.0,1574.6928571428568,1574.6928571428568,0.0,0.0,1.0,112748.0
"Brewster County, Texas","","","","","",5263.0,"","","","","",2551.0
"Briscoe County, Texas",-31.139285714285716,-31.139285714285716,0.0,0.0,1.0,795.0,11.360714285714286,11.360714285714286,0.0,0.0,1.0,351.0
"Bristol Bay Borough, Alaska",15.871002498082817,31.693382730707526,14.498976512506488,17.145783953353202,0.0,493.0,"","","","","",147.0
"Bristol County, Massachusetts",1367.3636716225883,1630.7195216548862,263.35585003232643,263.35585003232643,0.0,326166.0,1135.771428571428,1135.771428571428,0.0,0.0,1.0,97881.0
"Bristol County, Rhode Island",384.40526826120913,482.59305106662214,98.18778280543034,98.18778280543034,0.0,32149.0,"","","","","",7883.0
"Bristol city, Virginia",-267.87647058823495,-304.90588235294854,-37.02941176470625,-37.02941176470625,0.0,8422.0,-6.659103251993656,-33.54193203523755,-24.14533506620137,-29.62032249725962,0.0,3428.0
"Broadwater County, Montana",102.81785714285714,102.81785714285714,0.0,0.0,1.0,4866.0,-54.37103949487209,-102.74346284009516,-44.35256412090348,-52.39228257290051,0.0,1186.0
"Bronx County, New York",3717.067857142857,3717.067857142857,0.0,0.0,1.0,526615.0,2442.7999999999997,2442.7999999999997,0.0,0.0,1.0,223983.0
"Brooke County, West Virginia",-239.64642857142854,-239.64642857142854,0.0,0.0,1.0,11672.0,76.96071428571427,76.96071428571427,0.0,0.0,1.0,4778.0
"Brookings County, South Dakota",244.26428571428565,244.26428571428565,0.0,0.0,1.0,18442.0,333.41254040079366,368.54796380091284,35.13542340012945,35.13542340012945,0.0,9403.0
"Brooks County, Georgia",-103.47857142857146,-103.47857142857146,0.0,0.0,1.0,8091.0,-82.22971881060221,-102.42574337427504,-20.196024563671596,-20.196024563671596,0.0,2793.0
"Brooks County, Texas","","","","","",3593.0,158.6882514544268,184.14284098254575,25.454589528119207,25.454589528119207,0.0,1213.0
"Broome County, New York",-662.4892857142856,-662.4892857142856,0.0,0.0,1.0,101335.0,607.2071428571427,607.2071428571427,0.0,0.0,1.0,46758.0
"Broomfield County, Colorado",1062.1749999999997,1062.1749999999997,0.0,0.0,1.0,49774.0,538.4178571428571,538.4178571428571,0.0,0.0,1.0,14698.0
"Broward County, Florida",7477.407142857143,7477.407142857143,0.0,0.0,1.0,1049152.0,1388.0214285714285,1388.0214285714285,0.0,0.0,1.0,335521.0
"Brown County, Illinois",-127.93734647706879,-144.04416612800924,-16.106819650937588,-16.106819650937588,0.0,2782.0,19.585714285714285,19.585714285714285,0.0,0.0,1.0,1059.0
"Brown County, Indiana",383.2479961215431,436.5595669036993,53.311570782160004,53.311570782160004,0.0,11375.0,"","","","","",1836.0
"Brown County, Kansas","","","","","",5857.0,139.5329975206405,191.84020502120256,48.868293472829464,55.74612152740701,0.0,1714.0
"Brown County, Minnesota",103.2010504201753,128.32920168068085,25.128151260504296,25.128151260504296,0.0,15992.0,59.45546940714121,121.85981833562255,56.57616893220984,68.23252891264201,0.0,4461.0
"Brown County, Nebraska",-76.5169036845582,-86.63519715579241,-10.118293471234823,-10.118293471234823,0.0,1706.0,"","","","","",595.0
"Brown County, Ohio",-283.66785714285714,-283.66785714285714,0.0,0.0,1.0,27428.0,120.71071428571432,120.71071428571432,0.0,0.0,1.0,6427.0
"Brown County, South Dakota",-221.93382352944172,-265.00315126053465,-43.069327731092514,-43.069327731092514,0.0,22644.0,130.2607142857143,130.2607142857143,0.0,0.0,1.0,8811.0
"Brown County, Texas",-616.2054277509451,-885.6007628440857,-249.80898517146125,-288.98168502260523,0.0,22322.0,114.94285714285715,114.94285714285715,0.0,0.0,1.0,6419.0
"Brown County, Wisconsin",671.1535714285714,671.1535714285714,0.0,0.0,1.0,160351.0,787.967857142857,787.967857142857,0.0,0.0,1.0,52314.0
"Brule County, South Dakota","","","","","",3206.0,42.059647705236785,47.4201842275379,5.36053652230132,5.36053652230132,0.0,847.0
